0.9,0.91,0.92,0.93,0,0,0.004,0.008,-0.00044207,-0.00053319,-0.00066922,-0.00094092,0.15754,0.24766,0.13616,0.28254,1,1
0.9,0.91,0.92,0.93,0,0,0.004,0.02,-0.00056926,-0.00066128,-0.00081905,-0.0010048,0.07233,0.19455,0.059598,0.27874,1,4
0.9,0.91,0.92,0.93,0,0,0.004,0.024,-0.00017712,-0.00026484,-0.0003988,-0.00053585,0.061773,0.21821,0.045131,0.28617,1,4
0.9,0.91,0.92,0.93,0,0,0.004,0.024,-0.00086254,-0.000961,-0.0011218,-0.0013484,0.13894,0.22251,0.12542,0.28447,1,7
0.9,0.91,0.92,0.93,0,0,0.004,0.024,0.0009155,0.00082347,0.00065033,0.00045234,-0.093704,0.23092,-0.12883,0.27435,1,6
0.9,0.91,0.92,0.93,0,0,0.004,0.028,0.00089205,0.00080241,0.00065688,0.00049181,-0.049689,0.22262,-0.082156,0.28155,1,3
0.9,0.91,0.92,0.93,0,0,0.004,0.036,-4.0848e-05,-0.00012663,-0.000274,-0.00037528,0.054958,0.33512,0.0052443,0.30391,1,6
0.9,0.91,0.92,0.93,0,0,0.004,0.044,-0.00096525,-0.0010772,-0.0012149,-0.0012372,0.36257,0.2797,0.33263,0.31079,1,7
0.9,0.91,0.92,0.93,0,0,0.008,0.012,-0.00042563,-0.00051585,-0.00064097,-0.00085891,0.074928,0.21033,0.058509,0.28164,1,3
0.9,0.91,0.92,0.93,0,0,0.008,0.016,-0.00088714,-0.00098623,-0.0011401,-0.0013392,0.1377,0.2194,0.12467,0.28199,1,1
0.9,0.91,0.92,0.93,0,0,0.008,0.044,0.00056598,0.0004792,0.00032748,0.00020367,0.0015461,0.21904,-0.022407,0.29281,1,1
0.9,0.91,0.92,0.93,0,0,0.012,0.016,-0.00013123,-0.00021718,-0.00034479,-0.0005168,0.04591,0.32191,-0.0014056,0.27677,1,8
0.9,0.91,0.92,0.93,0,0,0.012,0.024,-0.00021833,-0.00030636,-0.00043003,-0.00056248,0.077202,0.24697,0.052405,0.30408,1,7
0.9,0.91,0.92,0.93,0,0,0.012,0.024,-0.00027251,-0.00036104,-0.00052634,-0.00062912,0.071258,0.22252,0.051943,0.28387,1,3
0.9,0.91,0.92,0.93,0,0,0.012,0.036,0.00085791,0.00076413,0.00061832,0.0004625,-0.14581,0.23988,-0.18261,0.27002,1,8
0.9,0.91,0.92,0.93,0,0,0.016,0.04,-0.00078975,-0.00088626,-0.00096336,-0.00097634,0.13446,0.23374,0.1159,0.29417,1,5
0.9,0.91,0.92,0.93,0,0,0.02,0.032,0.00013855,5.4413e-05,9.3838e-06,-3.9555e-06,0.099932,0.34104,0.049242,0.29767,1,0
0.9,0.91,0.92,0.93,0,0,0.032,0.048,-1.0168e-06,-8.7909e-05,-0.00013195,-5.8988e-05,0.034874,0.20283,0.013232,0.27982,1,7
0.9,0.91,0.92,0.93,0,0.004,0.004,0.024,-0.00082034,-0.00091612,-0.0010491,-0.001211,0.092778,0.19802,0.083512,0.28169,1,1
0.9,0.91,0.92,0.93,0,0.004,0.004,0.028,-0.00077502,-0.0008304,-0.00096147,-0.001087,0.12895,0.21977,0.11211,0.27618,1,0
0.9,0.91,0.92,0.93,0,0.004,0.008,0.02,0.00069593,0.00065424,0.00054793,0.0003707,0.053368,0.28836,0.054667,0.27785,1,8
0.9,0.91,0.92,0.93,0,0.004,0.008,0.02,-0.0023257,-0.0025073,-0.0027044,-0.0029194,0.26233,0.22573,0.20662,0.29005,1,9
0.9,0.91,0.92,0.93,0,0.004,0.008,0.024,0.00081364,0.0007347,0.00059582,0.00040427,-0.060441,0.30825,-0.062089,0.30351,1,8
0.9,0.91,0.92,0.93,0,0.004,0.008,0.024,-0.00088189,-0.0010521,-0.0012618,-0.00145,0.49403,0.29497,0.32729,0.29061,1,5
0.9,0.91,0.92,0.93,0,0.004,0.008,0.024,-0.00089756,-0.0010183,-0.0011577,-0.0013758,0.40927,0.33394,0.19478,0.29413,1,3
0.9,0.91,0.92,0.93,0,0.004,0.008,0.024,0.0028111,0.002715,0.0025826,0.0024048,-0.078408,0.30429,0.014295,0.30053,1,5
0.9,0.91,0.92,0.93,0,0.004,0.008,0.044,0.00079167,0.00071857,0.0005897,0.00048209,0.0054002,0.33789,0.0057916,0.30696,0,3
0.9,0.91,0.92,0.93,0,0.004,0.008,0.052,0.00077159,0.00072117,0.00061207,0.00063468,0.047637,0.30875,0.044377,0.32044,1,4
0.9,0.91,0.92,0.93,0,0.004,0.012,0.024,0.00087948,0.00080493,0.00069408,0.00055133,4.5942e-05,0.32407,0.010785,0.29023,1,5
0.9,0.91,0.92,0.93,0,0.004,0.012,0.024,0.002041,0.0019284,0.0017633,0.001545,-0.18704,0.30139,-0.10934,0.27753,1,8
0.9,0.91,0.92,0.93,0,0.004,0.012,0.024,-5.631e-05,-0.00013072,-0.00023119,-0.00035332,0.1571,0.28894,0.11959,0.29402,1,1
0.9,0.91,0.92,0.93,0,0.004,0.012,0.032,0.00020131,0.0001539,0.00011635,0.00012886,0.13717,0.27098,0.12465,0.2822,1,0
0.9,0.91,0.92,0.93,0,0.004,0.012,0.036,-0.0026687,-0.0039448,-0.0050386,-0.0058558,0.74709,0.26289,0.29945,0.31532,1,5
0.9,0.91,0.92,0.93,0,0.004,0.012,0.048,0.00075745,0.00067035,0.00053848,0.00044198,-0.11021,0.3218,-0.10015,0.29872,1,4
0.9,0.91,0.92,0.93,0,0.004,0.016,0.02,0.0009953,0.00096539,0.00092992,0.00087745,0.216,0.29042,0.23063,0.27767,1,5
0.9,0.91,0.92,0.93,0,0.004,0.016,0.024,-0.0025794,-0.0028814,-0.0031724,-0.0034384,0.45415,0.28995,0.1395,0.28784,1,5
0.9,0.91,0.92,0.93,0,0.004,0.016,0.024,-6.1383e-05,-0.00014854,-0.00023462,-0.00037414,0.048758,0.23094,0.024334,0.30148,1,6
0.9,0.91,0.92,0.93,0,0.004,0.016,0.028,0.00058176,0.0004983,0.00039741,0.0002588,-0.10613,0.29793,-0.10475,0.28313,1,0
0.9,0.91,0.92,0.93,0,0.004,0.016,0.028,0.0007986,0.00073262,0.00067896,0.00056756,0.048514,0.31616,0.049144,0.29242,0,8
0.9,0.91,0.92,0.93,0,0.004,0.016,0.028,0.00084312,0.00076762,0.00064319,0.00049583,-0.1122,0.2682,-0.10689,0.26819,1,0
0.9,0.91,0.92,0.93,0,0.004,0.016,0.028,-0.0015399,-0.0016575,-0.0017663,-0.0018909,0.32379,0.30383,0.13483,0.29067,1,5
0.9,0.91,0.92,0.93,0,0.004,0.016,0.028,-0.0017199,-0.0018825,-0.0020091,-0.0021403,0.4169,0.30719,0.18163,0.29419,1,7
0.9,0.91,0.92,0.93,0,0.004,0.016,0.036,0.00075696,0.0006847,0.0006092,0.00051501,-0.076342,0.30986,-0.070739,0.29482,1,2
0.9,0.91,0.92,0.93,0,0.004,0.016,0.036,0.00083825,0.00076942,0.00070246,0.00064244,0.05943,0.31865,0.060484,0.2945,1,2
0.9,0.91,0.92,0.93,0,0.004,0.016,0.036,-0.0019211,-0.0020532,-0.0021718,-0.0022321,0.1507,0.21522,0.092175,0.28831,1,2
0.9,0.91,0.92,0.93,0,0.004,0.016,0.044,0.0044357,-0.0010354,-0.005694,-0.0093115,0.3159,0.11126,0.20027,0.28949,1,7
0.9,0.91,0.92,0.93,0,0.004,0.02,0.02,0.00067897,0.00061988,0.00052872,0.00039253,-0.048699,0.29559,-0.046745,0.28298,1,6
0.9,0.91,0.92,0.93,0,0.004,0.02,0.04,-0.0006545,-0.00071472,-0.00076147,-0.00057007,0.42782,0.28707,0.37473,0.30172,1,5
0.9,0.91,0.92,0.93,0,0.004,0.02,0.04,-0.0028992,-0.0036772,-0.0043993,-0.0048902,0.60866,0.2768,0.11723,0.28588,1,1
0.9,0.91,0.92,0.93,0,0.004,0.024,0.028,0.00066471,0.00058864,0.00050249,0.00040163,-0.15343,0.30311,-0.14279,0.28464,1,8
0.9,0.91,0.92,0.93,0,0.004,0.024,0.06,0.00016667,8.428e-05,6.5814e-06,5.8327e-05,-0.13426,0.32109,-0.152,0.30205,1,3
0.9,0.91,0.92,0.93,0,0.004,0.024,0.06,0.0024894,0.0023806,0.0022761,0.0022518,-0.16977,0.3262,-0.08897,0.31065,1,0
