moneyness,moneyness,moneyness,moneyness,m > exp(R),m > exp(R),m > exp(R),m > exp(R),E(g),E(g),E(g),E(g),bias(mu),bias(sigma),se(mu),se(sigma),E(mu_init),E(sigma_init),flags(1 and 0),flag (1),flag(0),
nsims250Iter500constraints4.csv
0.9,0.91,0.92,0.93,0.005728,0.012128,0.022936,0.04104,9.5321e-05,4.7515e-06,-8.0594e-05,-0.00015673,0.020925,-0.003543,0.22846,0.025033,6.3927e-05,0.30065,0.954,0.954,0.046
0.95,0.96,0.97,0.98,0.10958,0.1639,0.23338,0.31427,0.0001619,0.00015257,0.00013673,0.00012383,-0.017399,-0.00088716,0.15282,0.0051505,-0.000648,0.29931,0.984,0.984,0.016
0.96,0.97,0.98,0.99,0.16386,0.23279,0.31338,0.40318,0.00018245,0.00018164,0.00017878,0.00016838,-0.0054634,-0.00010832,0.13926,0.0044911,0.0079101,0.30145,0.996,0.996,0.004
0.97,0.98,0.99,1,0.22938,0.30982,0.40122,0.4962,6.7717e-05,4.3941e-05,1.4343e-05,-6.1457e-06,0.0014248,-0.000432,0.14012,0.0037785,0.013319,0.29913,0.996,0.996,0.004
0.98,0.99,1,1.01,0.31145,0.4036,0.49839,0.59308,-1.6012e-06,-6.7218e-06,-3.5823e-06,-2.7218e-06,0.0027742,0.00038456,0.13419,0.0037801,0.013357,0.29991,1,1,0
0.99,1,1.01,1.02,0.40346,0.49859,0.59287,0.68178,3.2536e-05,2.7504e-05,1.7491e-05,1.107e-05,-0.0018225,0.00014892,0.13811,0.0038361,0.0095691,0.30003,0.996,0.996,0.004
1,1.01,1.02,1.03,0.50231,0.59725,0.68635,0.76305,-4.0596e-05,-4.4921e-05,-3.0481e-05,-2.4244e-05,-0.019285,-8.936e-05,0.13592,0.0043464,-0.0093303,0.29908,0.994,0.994,0.006
