moneyness,moneyness,m > exp(R),m > exp(R),E(g),E(g),bias(mu),bias(sigma),se(mu),se(sigma),E(mu_init),E(sigma_init),flags(1 and 0),flag (1),flag(0),
nsims125Iter500constraints2.csv
0.9,0.93,0.00552,0.04072,0.00048144,0.00014392,0.023307,-0.00056728,0.29742,0.024351,0.0090799,0.3006,0.974,0.974,0.026
0.95,0.98,0.10978,0.31341,1.6146e-05,-4.8299e-05,-0.015396,-0.0016161,0.20633,0.0077925,-0.0064821,0.29863,0.992,0.992,0.008
0.96,0.99,0.16435,0.40502,8.6966e-05,6.3778e-05,-0.012103,-0.00062158,0.18657,0.0064614,-0.0026042,0.30111,0.99,0.99,0.01
0.97,1,0.22934,0.49637,5.5063e-05,-2.3057e-05,0.0056917,-0.00089964,0.20844,0.0062693,0.015336,0.2989,0.996,0.996,0.004
0.98,1.01,0.31042,0.59022,2.0565e-05,3.3119e-06,0.010346,-0.00017212,0.19034,0.0058862,0.021144,0.30019,0.998,0.998,0.002
0.99,1.02,0.40238,0.68173,3.14e-05,2.5712e-05,0.0045884,0.00017862,0.19238,0.0064991,0.018101,0.30019,0.998,0.998,0.002
1,1.03,0.50192,0.76222,-4.349e-05,-2.31e-05,-0.016242,-0.0002114,0.19378,0.0064777,-3.263e-05,0.29861,0.998,0.998,0.002
