0.9,0.91,0.92,0.93,0,0.005,0.012,0.029,0.00074316,0.00068465,0.00060987,0.00050275,0.017928,0.32003,0.020784,0.28454,1,20
0.9,0.91,0.92,0.93,0.001,0.003,0.016,0.035,0.00024981,0.00018296,7.9069e-05,-6.4668e-06,-0.089588,0.32314,-0.10029,0.29278,1,24
0.9,0.91,0.92,0.93,0.001,0.006,0.014,0.033,-0.0025289,-0.0027057,-0.0028767,-0.0029889,0.34387,0.30343,0.076313,0.29235,1,25
0.9,0.91,0.92,0.93,0.001,0.006,0.014,0.034,-0.0026551,-0.0028919,-0.0031398,-0.0033528,0.43338,0.30488,0.12103,0.29681,0,24
0.9,0.91,0.92,0.93,0.001,0.007,0.016,0.024,0.00064992,0.000598,0.0005358,0.00040131,0.0023036,0.27429,0.0023574,0.27277,1,25
0.9,0.91,0.92,0.93,0.001,0.009,0.02,0.033,0.00061817,0.00057536,0.00057154,0.00053581,0.046329,0.30912,0.037283,0.29734,1,20
0.9,0.91,0.92,0.93,0.001,0.01,0.021,0.042,-0.0023563,-0.0025342,-0.0026655,-0.0027083,0.41057,0.30563,0.15095,0.30201,1,29
0.9,0.91,0.92,0.93,0.001,0.011,0.026,0.049,0.00078014,0.0007642,0.00077562,0.0008475,0.054464,0.31239,0.052991,0.3027,1,26
0.9,0.91,0.92,0.93,0.002,0.004,0.013,0.036,-0.0022938,-0.002551,-0.002788,-0.0029343,0.43912,0.29866,0.14529,0.2888,1,25
0.9,0.91,0.92,0.93,0.002,0.005,0.017,0.03,-0.00072883,-0.00078643,-0.00085667,-0.00093323,0.14053,0.30056,0.056117,0.30594,1,25
0.9,0.91,0.92,0.93,0.002,0.006,0.009,0.018,0.00062118,0.00058211,0.00050102,0.00032876,0.09022,0.28315,0.086118,0.28137,1,24
0.9,0.91,0.92,0.93,0.002,0.006,0.013,0.033,0.00062815,0.00058523,0.00050919,0.00044457,0.095083,0.29952,0.08787,0.2912,1,27
0.9,0.91,0.92,0.93,0.002,0.006,0.014,0.031,0.00066842,0.00063794,0.00056655,0.00046794,0.077061,0.29752,0.072791,0.28421,1,25
0.9,0.91,0.92,0.93,0.002,0.006,0.016,0.024,0.00074675,0.00069219,0.00062859,0.00050222,0.027396,0.30347,0.027343,0.28988,1,24
0.9,0.91,0.92,0.93,0.002,0.006,0.017,0.026,-0.0024933,-0.0027346,-0.0029468,-0.0031327,0.40428,0.28774,0.13475,0.29119,1,26
0.9,0.91,0.92,0.93,0.002,0.007,0.012,0.034,-0.00066201,-0.00072017,-0.00079177,-0.0008523,0.15046,0.30108,0.061128,0.28821,1,29
0.9,0.91,0.92,0.93,0.002,0.007,0.015,0.029,0.00078608,0.00073648,0.00067142,0.00056493,0.00021282,0.31002,0.00019673,0.29801,1,28
0.9,0.91,0.92,0.93,0.002,0.007,0.015,0.034,0.00061982,0.0005714,0.00048878,0.00040497,-0.043795,0.30635,-0.045215,0.2883,1,23
0.9,0.91,0.92,0.93,0.002,0.007,0.016,0.037,-0.00059214,-0.00062874,-0.00067311,-0.00072068,0.14746,0.30381,0.064963,0.29755,1,27
0.9,0.91,0.92,0.93,0.002,0.007,0.018,0.032,-0.0029007,-0.0030618,-0.0032041,-0.0033409,0.27896,0.29324,0.027437,0.29571,1,25
0.9,0.91,0.92,0.93,0.002,0.007,0.02,0.042,0.0014024,0.0013437,0.0012705,0.0012232,-0.064202,0.30594,-0.033344,0.29678,1,21
0.9,0.91,0.92,0.93,0.002,0.007,0.023,0.044,0.00083945,0.00079566,0.00077809,0.00078599,0.020302,0.31396,0.023079,0.2997,1,26
0.9,0.91,0.92,0.93,0.002,0.008,0.014,0.028,0.0007509,0.0007193,0.0006664,0.0005717,0.05886,0.3016,0.055834,0.30178,0,21
0.9,0.91,0.92,0.93,0.002,0.008,0.018,0.039,0.0007801,0.0007474,0.00067951,0.00064709,0.0016064,0.29487,0.0014105,0.29174,1,28
0.9,0.91,0.92,0.93,0.002,0.009,0.017,0.031,-0.0020427,-0.0021579,-0.0022665,-0.0023458,0.31939,0.31037,0.10383,0.30144,1,25
0.9,0.91,0.92,0.93,0.002,0.009,0.018,0.045,0.00075727,0.00071586,0.00066713,0.00064401,0.0055794,0.32523,0.0063893,0.2979,1,27
0.9,0.91,0.92,0.93,0.002,0.009,0.019,0.041,-0.0009005,-0.00095969,-0.0010012,-0.00099836,0.12016,0.29144,0.029413,0.29769,1,29
0.9,0.91,0.92,0.93,0.002,0.009,0.02,0.032,0.00088176,0.00084486,0.00080011,0.00072187,-0.031657,0.31267,-0.021147,0.29173,1,29
0.9,0.91,0.92,0.93,0.002,0.009,0.02,0.039,0.0007325,0.00069599,0.00066979,0.00063477,-0.0061183,0.31054,-0.0075276,0.2959,1,21
0.9,0.91,0.92,0.93,0.002,0.009,0.021,0.039,-0.00051314,-0.00055208,-0.00057031,-0.00057676,0.0062275,0.29401,-0.061759,0.29559,1,28
0.9,0.91,0.92,0.93,0.002,0.009,0.021,0.043,0.00082124,0.00078116,0.00075964,0.00075249,0.018061,0.31349,0.019281,0.30171,1,27
0.9,0.91,0.92,0.93,0.002,0.009,0.023,0.038,0.00014081,0.00012822,0.00013196,0.00018115,0.169,0.30302,0.13574,0.3047,1,21
0.9,0.91,0.92,0.93,0.002,0.009,0.025,0.04,0.00069159,0.00066361,0.00067975,0.00071443,0.072517,0.29561,0.069672,0.29776,1,28
0.9,0.91,0.92,0.93,0.002,0.01,0.019,0.037,0.00079468,0.00077258,0.00076568,0.00072753,0.047209,0.30582,0.047214,0.29733,1,26
0.9,0.91,0.92,0.93,0.002,0.01,0.021,0.041,7.5584e-05,5.5518e-05,5.7572e-05,0.00010017,0.082278,0.29894,0.044434,0.30152,1,25
0.9,0.91,0.92,0.93,0.002,0.01,0.022,0.038,-0.00062847,-0.00066243,-0.00068271,-0.00072161,0.0012097,0.30097,-0.072608,0.29387,1,28
0.9,0.91,0.92,0.93,0.002,0.01,0.024,0.043,0.0037589,0.0036775,0.003593,0.0035143,-0.14314,0.30575,-0.02725,0.30949,1,27
0.9,0.91,0.92,0.93,0.002,0.011,0.017,0.034,0.00067455,0.00063357,0.00058374,0.00049148,-0.064265,0.30521,-0.064676,0.29071,1,20
0.9,0.91,0.92,0.93,0.002,0.011,0.018,0.038,0.00093325,0.00090833,0.00086443,0.00081481,0.02465,0.33558,0.030633,0.30399,1,20
0.9,0.91,0.92,0.93,0.002,0.011,0.018,0.039,0.00012994,0.00011067,9.1997e-05,8.3098e-05,0.10958,0.30129,0.072396,0.29447,1,29
0.9,0.91,0.92,0.93,0.002,0.011,0.018,0.041,-0.0028304,-0.0029917,-0.0031034,-0.003172,0.30477,0.29163,0.05775,0.29927,1,21
0.9,0.91,0.92,0.93,0.002,0.011,0.019,0.034,-0.0024874,-0.0026766,-0.0028037,-0.0029176,0.40372,0.31005,0.10465,0.29422,1,22
0.9,0.91,0.92,0.93,0.002,0.011,0.019,0.037,0.00056559,0.00053945,0.00054046,0.00052501,0.11113,0.29636,0.10258,0.29614,1,25
0.9,0.91,0.92,0.93,0.002,0.011,0.022,0.035,0.00049149,0.00047592,0.00050465,0.0005017,0.098225,0.29693,0.083479,0.29648,1,21
0.9,0.91,0.92,0.93,0.002,0.012,0.021,0.04,0.00078641,0.00076517,0.00074428,0.00073817,0.032841,0.31016,0.032672,0.29837,1,23
0.9,0.91,0.92,0.93,0.002,0.014,0.029,0.042,-0.00016151,-0.00016697,-0.00012298,-5.4995e-05,0.092153,0.30652,0.038775,0.31086,1,25
0.9,0.91,0.92,0.93,0.002,0.015,0.021,0.037,-0.00021617,-0.00022468,-0.00021039,-0.00023358,0.096541,0.30198,0.040956,0.29825,1,24
0.9,0.91,0.92,0.93,0.003,0.004,0.014,0.038,0.00069773,0.00064716,0.00056948,0.00051637,0.061579,0.30257,0.056862,0.29226,1,26
