moneyness,m > exp(R),E(g),bias(mu),bias(sigma),se(mu),se(sigma),E(mu_init),E(sigma_init),flags(1 and 0),flag (1),flag(0),
nsims125Iter500constraints1.csv
0.9,0.00552,0.0005866,-0.00037422,-0.0026535,0.26017,0.020692,0.0090799,0.3006,0.994,0.994,0.006
0.95,0.10978,-3.2366e-05,-0.012807,-0.00056644,0.20506,0.012379,-0.0064821,0.29863,0.994,0.994,0.006
0.96,0.16435,6.2184e-05,-0.0098036,-0.00014804,0.18875,0.010319,-0.0026042,0.30111,0.998,0.998,0.002
0.97,0.22934,2.0526e-05,0.006807,-0.0011887,0.20265,0.0094295,0.015336,0.2989,0.996,0.996,0.004
0.98,0.31042,-1.612e-05,0.013221,0.00019808,0.18893,0.0077953,0.021144,0.30019,0.998,0.998,0.002
0.99,0.40238,-1.0093e-05,0.0081195,0.00032876,0.19088,0.0070016,0.018101,0.30019,1,1,0
1,0.50192,-9.5603e-05,-0.01087,7.978e-05,0.19208,0.0070707,-3.263e-05,0.29861,0.998,0.998,0.002
