moneyness,moneyness,m > exp(R),m > exp(R),E(g),E(g),bias(mu),bias(sigma),se(mu),se(sigma),E(mu_init),E(sigma_init),flags(1 and 0),flag (1),flag(0),
nsim500Iter500constraints2.csv
0.9,0.93,0.005652,0.04064,0.00038083,0.00031788,-0.0095544,0.002073,0.15117,0.0092964,0.0055269,0.30027,0.966,0.966,0.034
0.95,0.98,0.10924,0.31341,3.5839e-05,3.1426e-05,-0.0076321,-0.00055578,0.10009,0.0037818,0.00052196,0.29988,0.994,0.994,0.006
0.96,0.99,0.16265,0.40283,2.9697e-05,2.5748e-05,0.0012377,-5.978e-05,0.098203,0.0031665,0.0086636,0.3003,0.996,0.996,0.004
0.97,1,0.22992,0.49662,1.6918e-05,-2.2407e-05,0.0050528,-8.41e-05,0.096486,0.002836,0.012399,0.29964,0.998,0.998,0.002
0.98,1.01,0.31256,0.59459,-1.9126e-06,1.0433e-05,-0.0017206,0.00034824,0.095859,0.0025146,0.0068305,0.30008,0.996,0.996,0.004
0.99,1.02,0.40317,0.68191,1.6575e-05,-1.5693e-05,-0.0018494,0.00010764,0.09598,0.0027862,0.0071921,0.2997,0.994,0.994,0.006
1,1.03,0.50133,0.76217,-1.8512e-05,2.2007e-06,-0.012062,0.00015766,0.093599,0.0029916,-0.0040721,0.29983,0.996,0.996,0.004
