0.8,0,0,-0.00021561,0.29664,-0.043226,0.29675,1,4
0.8,0,0,0.00042898,0.29553,-0.041899,0.29569,1,6
0.8,0,0,-0.0010589,0.29541,-0.043584,0.29554,1,5
0.8,0,0,0.0011448,0.30489,-0.045367,0.30505,1,5
0.8,0,0,-0.0011982,0.30531,-0.046692,0.30545,1,1
0.8,0,0,-0.0016507,0.30156,-0.045954,0.30173,1,6
0.8,0,0,0.0018785,0.29791,-0.041993,0.29808,1,2
0.8,0,0,-0.0020906,0.29409,-0.04394,0.29423,1,4
0.8,0,0,0.0021078,0.28749,0.00035725,0.28749,0,3
0.8,0,0,-0.0022041,0.29672,-0.04519,0.29686,1,6
0.8,0,0,0.0022361,0.30802,-0.044286,0.30813,1,8
0.8,0,0,0.0022567,0.30912,0.0003841,0.30936,0,7
0.8,0,0,0.0024088,0.29908,-0.04116,0.29919,1,8
0.8,0,0,0.0025873,0.29205,-0.039425,0.29226,1,8
0.8,0,0,0.002776,0.30121,-0.04118,0.30135,1,4
0.8,0,0,-0.0028584,0.29609,-0.045498,0.29625,1,5
0.8,0,0,-0.003064,0.30381,-0.048566,0.30396,1,6
0.8,0,0,0.0031814,0.30049,-0.04154,0.30066,1,3
0.8,0,0,0.0035694,0.29705,-0.039197,0.29727,1,4
0.8,0,0,0.0038121,0.29771,-0.039663,0.29788,1,0
0.8,0,0,-0.0038258,0.29639,-0.047371,0.29651,1,1
0.8,0,0,0.005011,0.30259,-0.039924,0.30274,1,9
0.8,0,0,-0.0050129,0.30683,-0.051524,0.30702,1,4
0.8,0,0,-0.0055865,0.29664,-0.048805,0.29678,1,2
0.8,0,0,0.0059069,0.30641,-0.040138,0.3066,1,9
0.8,0,0,0.0059503,0.30411,-0.039039,0.30424,1,4
0.8,0,0,0.0060543,0.30119,-0.03866,0.30133,1,2
0.8,0,0,-0.0063111,0.28796,-0.047066,0.28808,1,7
0.8,0,0,-0.0064291,0.30618,-0.052607,0.3063,1,7
0.8,0,0,0.0065143,0.29886,-0.037931,0.29902,1,7
0.8,0,0,0.0065185,0.30237,-0.037135,0.30251,1,5
0.8,0,0,-0.0068619,0.29777,-0.05055,0.29791,1,6
0.8,0,0,-0.0070128,0.2962,-0.05036,0.29635,1,6
0.8,0,0,-0.007159,0.29783,-0.051009,0.29802,1,5
0.8,0,0,-0.0071657,0.30146,-0.051776,0.30156,1,4
0.8,0,0,0.0072194,0.29566,-0.035772,0.29575,1,2
0.8,0,0,0.0073225,0.31026,-0.039656,0.31042,1,4
0.8,0,0,0.0073282,0.29748,-0.035805,0.29762,1,0
0.8,0,0,0.0073596,0.30368,-0.037995,0.30386,1,6
0.8,0,0,-0.0074931,0.29963,-0.051451,0.29977,1,8
0.8,0,0,-0.0076341,0.30236,-0.052976,0.30252,1,8
0.8,0,0,0.0078278,0.28994,-0.0020332,0.28994,0,4
0.8,0,0,0.0079801,0.3036,-0.036631,0.30376,1,4
0.8,0,0,0.0081313,0.30996,-0.039081,0.31005,1,7
0.8,0,0,0.0081346,0.30344,-0.037479,0.30356,1,5
0.8,0,0,0.0087933,0.29374,-0.033393,0.2939,1,1
0.8,0,0,0.0091262,0.30992,-0.038149,0.31004,1,4
0.8,0,0,-0.0094529,0.29588,-0.052234,0.29602,1,1
0.8,0,0,0.0097663,0.30895,-0.036945,0.30913,1,4
0.8,0,0,0.01047,0.30427,-0.0027195,0.30427,0,1
0.8,0,0,0.010514,0.30847,-0.036513,0.30862,1,1
0.8,0,0,0.010607,0.3002,0.0017977,0.3002,0,7
0.8,0,0,-0.010783,0.29644,-0.054616,0.29661,1,9
0.8,0,0,0.010977,0.29032,-0.030963,0.29042,1,9
0.8,0,0,-0.011215,0.31029,-0.058197,0.31041,1,3
0.8,0,0,-0.011445,0.31243,-0.059653,0.31262,1,2
0.8,0,0,0.011492,0.29562,-0.032009,0.29578,1,9
0.8,0,0,0.011502,0.30302,-0.033059,0.30316,1,9
0.8,0,0,0.011721,0.3037,-0.033389,0.30383,1,7
0.8,0,0,-0.011973,0.29126,-0.052857,0.29134,1,0
0.8,0,0,-0.012144,0.29135,-0.053597,0.29147,1,8
0.8,0,0,-0.01341,0.29991,-0.057491,0.30004,1,6
0.8,0,0,-0.013654,0.30129,-0.058489,0.30149,1,6
0.8,0,0,0.013725,0.30056,-0.029603,0.30073,1,8
0.8,0,0,0.014026,0.2967,-0.028287,0.29691,1,0
0.8,0,0,0.014114,0.30108,-0.029368,0.30119,1,1
0.8,0,0,-0.014174,0.29171,-0.056148,0.29183,1,0
0.8,0,0,-0.014322,0.30459,-0.060188,0.30474,1,8
0.8,0,0,-0.014615,0.29238,-0.056729,0.29251,1,5
0.8,0,0,-0.014721,0.28616,-0.054601,0.2863,1,3
0.8,0,0,-0.014724,0.29987,-0.058652,0.30002,1,0
0.8,0,0,-0.0151,0.29947,-0.059231,0.29959,1,3
0.8,0,0,0.015151,0.29577,-0.028111,0.29594,1,6
0.8,0,0,-0.015185,0.29792,-0.058315,0.29813,1,2
0.8,0,0,0.015305,0.30613,-0.030767,0.30629,1,2
0.8,0,0,-0.015365,0.28885,-0.056489,0.28899,1,6
0.8,0,0,-0.015382,0.30786,-0.061887,0.30802,1,6
0.8,0,0,0.01548,0.29778,-0.027727,0.29793,1,1
0.8,0,0,-0.015697,0.30437,-0.060659,0.30456,1,7
0.8,0,0,0.015839,0.30296,-0.029226,0.30312,1,9
0.8,0,0,-0.016006,0.29877,-0.059205,0.29891,1,0
0.8,0,0,0.016423,0.30298,-0.028305,0.30313,1,9
0.8,0,0,0.016466,0.30577,-0.029047,0.30592,1,3
0.8,0,0,0.016527,0.29828,0.0028011,0.29828,0,1
0.8,0,0,0.016605,0.29997,-0.027034,0.30017,1,8
0.8,0,0,0.0167,0.3035,-0.028629,0.30367,1,8
0.8,0,0,-0.016827,0.30148,-0.062158,0.30162,1,2
0.8,0,0,0.017083,0.28209,-0.0044235,0.28243,0,6
0.8,0,0,-0.017154,0.30744,-0.0638,0.30759,1,6
0.8,0,0,-0.017315,0.29841,-0.061122,0.29855,1,6
0.8,0,0,-0.017383,0.29621,-0.059951,0.29639,1,8
0.8,0,0,0.017488,0.29071,-0.023535,0.29089,1,9
0.8,0,0,0.017547,0.30505,-0.027698,0.30525,1,4
0.8,0,0,0.017619,0.30939,-0.029538,0.30949,1,7
0.8,0,0,0.017802,0.3018,-0.027088,0.30198,1,9
0.8,0,0,-0.01796,0.29989,-0.061585,0.30002,1,1
0.8,0,0,0.017979,0.31048,-0.028796,0.3106,1,2
0.8,0,0,-0.018116,0.3012,-0.063313,0.30131,1,7
0.8,0,0,0.018203,0.29646,-0.025675,0.29656,1,7
0.8,0,0,0.018894,0.29895,-0.024785,0.29908,1,3
0.8,0,0,0.018969,0.30147,0.0032151,0.30147,0,6
0.8,0,0,0.019077,0.29266,-0.022584,0.2928,1,5
0.8,0,0,0.019124,0.28651,-0.020309,0.28663,1,8
0.8,0,0,0.019199,0.29915,-0.024972,0.29932,1,1
0.8,0,0,0.019462,0.30654,-0.027333,0.30667,1,7
0.8,0,0,-0.019508,0.28309,-0.058036,0.28323,1,5
0.8,0,0,0.019629,0.30721,-0.026094,0.30742,1,8
0.8,0,0,0.019705,0.31356,0.0033398,0.31356,0,5
0.8,0,0,-0.019954,0.3021,-0.06465,0.30234,1,0
0.8,0,0,0.020842,0.2894,-0.020693,0.28956,1,9
0.8,0,0,-0.020847,0.30522,-0.066121,0.30533,1,5
0.8,0,0,0.020897,0.30231,-0.02365,0.30241,1,8
0.8,0,0,0.020935,0.2933,-0.020379,0.29345,1,2
0.8,0,0,0.021042,0.29934,-0.022831,0.29954,1,1
0.8,0,0,-0.021127,0.29955,-0.065235,0.2997,1,3
0.8,0,0,-0.021343,0.29948,-0.06473,0.29969,1,0
0.8,0,0,0.021413,0.30212,-0.023271,0.30234,1,5
0.8,0,0,0.021736,0.29624,-0.020748,0.29643,1,8
0.8,0,0,0.022037,0.29814,-0.021486,0.2983,1,4
0.8,0,0,0.022203,0.30708,-0.024852,0.30723,1,2
0.8,0,0,-0.022295,0.28458,-0.061726,0.28474,1,1
0.8,0,0,-0.022474,0.29884,-0.066071,0.299,1,5
0.8,0,0,0.022975,0.29281,-0.01958,0.29294,1,6
0.8,0,0,0.02298,0.30969,-0.023719,0.30985,1,0
0.8,0,0,0.023021,0.30006,-0.020494,0.3002,1,6
0.8,0,0,0.023041,0.31312,-0.024987,0.3133,1,6
0.8,0,0,-0.023457,0.30294,-0.068737,0.30307,1,9
0.8,0,0,0.023581,0.29934,-0.019318,0.29949,1,8
0.8,0,0,0.023609,0.30439,-0.022587,0.30461,1,9
0.8,0,0,0.023621,0.2874,-0.016652,0.28759,1,8
0.8,0,0,0.023679,0.30341,-0.021866,0.30353,1,7
0.8,0,0,0.024095,0.29526,-0.01892,0.29543,1,3
0.8,0,0,0.024143,0.31061,-0.023445,0.31081,1,3
0.8,0,0,0.024234,0.31153,-0.02287,0.31166,1,4
0.8,0,0,0.02489,0.29755,-0.018446,0.29768,1,2
0.8,0,0,-0.02492,0.29835,-0.068629,0.29848,1,0
0.8,0,0,0.025042,0.32049,-0.025447,0.3206,1,7
0.8,0,0,0.025146,0.30092,-0.019594,0.30109,1,9
0.8,0,0,-0.025202,0.31161,-0.071651,0.31178,1,2
0.8,0,0,0.025285,0.29428,-0.017683,0.29444,1,8
0.8,0,0,0.025314,0.30595,-0.020168,0.3061,1,4
0.8,0,0,0.025357,0.29284,-0.016706,0.29299,1,7
0.8,0,0,0.025385,0.29648,-0.017867,0.29663,1,3
0.8,0,0,0.025524,0.30762,-0.021215,0.30778,1,5
0.8,0,0,-0.025525,0.29906,-0.069408,0.29921,1,7
0.8,0,0,0.025971,0.30088,0.0044018,0.30088,0,4
0.8,0,0,0.026523,0.30204,-0.018236,0.30217,1,4
0.8,0,0,-0.027148,0.29351,-0.069107,0.29363,1,1
0.8,0,0,0.027403,0.29356,-0.014761,0.2937,1,7
0.8,0,0,0.027712,0.29759,-0.015726,0.29784,1,0
0.8,0,0,-0.028882,0.30648,-0.074027,0.30667,1,3
0.8,0,0,0.029513,0.30166,-0.014774,0.30187,1,0
0.8,0,0,0.029839,0.29647,-0.013474,0.29655,1,6
0.8,0,0,0.02984,0.29763,-0.01447,0.29772,1,9
0.8,0,0,-0.030167,0.3133,-0.078133,0.31343,1,8
