moneyness,moneyness,moneyness,moneyness,m > exp(R),m > exp(R),m > exp(R),m > exp(R),E(g),E(g),E(g),E(g),bias(mu),bias(sigma),se(mu),se(sigma),E(mu_init),E(sigma_init),flags(1 and 0),flag (1),flag(0),
nsim500Iter500constraints4.csv
0.9,0.91,0.92,0.93,0.005652,0.011868,0.022448,0.04064,0.00027419,0.00025187,0.00022965,0.00020755,-0.0034191,0.0016482,0.15442,0.011254,0.0055269,0.30027,0.958,0.958,0.042
0.95,0.96,0.97,0.98,0.10924,0.16361,0.23262,0.31341,8.0209e-05,7.6826e-05,7.1151e-05,6.5379e-05,-0.01008,-0.00050144,0.10161,0.0035137,0.00052196,0.29988,0.994,0.994,0.006
0.96,0.97,0.98,0.99,0.16265,0.23136,0.31281,0.40283,4.9675e-05,4.6954e-05,4.4158e-05,3.9889e-05,0.00013282,-4.144e-05,0.099277,0.0030126,0.0086636,0.3003,0.996,0.996,0.004
0.97,0.98,0.99,1,0.22992,0.31061,0.40112,0.49662,2.5189e-05,1.3855e-05,-3.4088e-06,-1.6904e-05,0.0045585,-9.272e-05,0.096574,0.0026908,0.012399,0.29964,0.998,0.998,0.002
0.98,0.99,1,1.01,0.31256,0.40442,0.4998,0.59459,2.3158e-06,1.0901e-06,6.0067e-06,1.3026e-05,-0.0019918,0.0003136,0.095605,0.002423,0.0068305,0.30008,0.998,0.998,0.002
0.99,1,1.01,1.02,0.40317,0.49808,0.5927,0.68191,2.2805e-05,1.2642e-05,-4.1213e-06,-1.2394e-05,-0.0024419,0.0001361,0.095465,0.0026116,0.0071921,0.2997,0.996,0.996,0.004
1,1.01,1.02,1.03,0.50133,0.59674,0.68476,0.76217,-2.1638e-05,-1.8284e-05,-3.9994e-06,4.9827e-07,-0.011744,0.00013308,0.094056,0.0029126,-0.0040721,0.29983,1,1,0
