moneyness,moneyness,m > exp(R),m > exp(R),E(g),E(g),bias(mu),bias(sigma),se(mu),se(sigma),E(mu_init),E(sigma_init),flags(1 and 0),flag (1),flag(0),
nsims1000Iter500constraints2.csv
0.9,0.93,0.005668,0.04035,0.00018338,0.00016046,-0.004747,0.0011144,0.094536,0.0061842,0.0071123,0.29998,0.984,0.984,0.016
0.95,0.98,0.10795,0.3116,1.9331e-05,2.0628e-06,0.0013737,-0.00022626,0.065336,0.0027348,0.0083052,0.29972,0.994,0.994,0.006
0.96,0.99,0.16208,0.40405,-1.0835e-06,-1.9402e-05,-0.00039522,0.00022414,0.063892,0.002314,0.0062594,0.29986,0.992,0.992,0.008
0.97,1,0.23136,0.49858,8.7546e-06,6.4055e-06,-0.00071629,0.00010648,0.070636,0.0021341,0.0062928,0.30003,0.998,0.998,0.002
0.98,1.01,0.31469,0.59624,7.9571e-06,1.7275e-06,-0.011057,0.00022874,0.06869,0.0019099,-0.00413,0.30017,0.99,0.99,0.01
0.99,1.02,0.40233,0.681,2.1588e-05,8.7495e-06,0.0036855,0.0001675,0.069288,0.0020348,0.010398,0.30033,0.998,0.998,0.002
1,1.03,0.50065,0.76254,-3.4578e-05,-2.7437e-05,-0.010664,8.98e-05,0.066085,0.0021791,-0.0039394,0.29946,0.994,0.994,0.006
